customer_id,tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,internet_service,region,is_senior,has_phone_service,add_on_security,add_on_backup,add_on_streaming,churn
193,26,76.92,2042.06,0,Month-to-month,Electronic check,DSL,South,0,1,2,0,2,1
2096,36,83.05,3067.83,1,Month-to-month,Electronic check,DSL,East,1,1,2,1,1,0
100,66,85.35,5659.11,0,Two year,Mailed check,DSL,North,1,1,1,1,2,0
3422,23,72.72,1651.71,0,Month-to-month,Bank transfer,Fiber,North,1,1,0,0,0,0
2880,70,67.97,4769.79,1,Month-to-month,Mailed check,DSL,South,0,0,0,1,2,0
2629,50,57.16,2808.77,3,Month-to-month,Electronic check,DSL,West,0,0,1,1,2,0
529,2,70.35,79.6,2,One year,Mailed check,DSL,East,1,0,1,2,2,0
1554,33,76.15,2550.04,0,Month-to-month,Electronic check,DSL,West,1,1,2,2,0,0
4902,45,88.99,4025.0,1,Month-to-month,Electronic check,DSL,South,0,0,2,1,1,1
3851,54,96.61,5197.22,0,Month-to-month,Electronic check,Fiber,South,1,1,2,1,1,1
181,59,77.27,4553.46,1,Two year,Bank transfer,Fiber,South,0,0,2,1,0,0
2164,18,93.31,1713.79,1,Month-to-month,Bank transfer,Fiber,North,1,0,1,1,1,1
4989,35,80.99,2817.15,2,Two year,Electronic check,Fiber,East,0,1,1,1,1,0
275,9,66.46,548.62,4,One year,Electronic check,DSL,East,1,0,1,2,0,1
1703,62,78.49,4856.21,0,Month-to-month,Mailed check,DSL,North,1,0,0,0,0,0
1382,41,88.92,3617.1,0,Month-to-month,Mailed check,DSL,South,1,0,1,2,1,0
3501,43,105.3,4553.97,1,Month-to-month,Electronic check,Fiber,South,1,1,1,0,2,1
908,59,85.33,5089.6,1,Month-to-month,Bank transfer,DSL,North,0,1,0,2,1,0
56,17,58.82,989.64,0,One year,Electronic check,DSL,West,0,1,2,2,1,1
2258,31,43.7,1325.75,2,One year,Mailed check,DSL,South,0,0,0,0,0,0
3803,28,51.87,1445.7,2,Month-to-month,Electronic check,DSL,North,1,1,0,1,1,0
2275,37,100.89,3704.97,0,Two year,Bank transfer,Fiber,North,0,0,2,2,2,0
1576,56,66.12,3621.18,0,Month-to-month,Bank transfer,DSL,South,0,0,0,1,2,0
2103,41,78.34,3193.76,2,Two year,Credit card,DSL,West,1,1,2,2,1,0
2920,39,88.53,3517.81,0,One year,Credit card,Fiber,South,0,0,2,1,1,0
4364,33,115.01,3798.09,1,Two year,Credit card,Fiber,North,1,1,1,0,1,0
2925,8,64.92,488.08,3,Month-to-month,Bank transfer,None,West,0,1,2,1,1,1
1552,50,96.62,4778.88,0,Month-to-month,Electronic check,Fiber,East,1,0,2,1,1,0
4761,4,72.29,330.23,1,Month-to-month,Mailed check,DSL,West,1,1,1,1,1,1
1437,14,72.6,1002.49,1,Month-to-month,Credit card,DSL,South,1,0,2,0,2,0
67,50,79.36,4010.0,1,One year,Bank transfer,DSL,West,0,1,0,1,2,0
4310,37,78.0,2934.37,0,One year,Bank transfer,DSL,East,0,1,1,2,2,0
385,49,108.92,5379.29,1,Month-to-month,Electronic check,Fiber,North,1,0,0,0,2,0
637,23,76.29,1690.24,1,One year,Electronic check,None,East,0,1,1,2,2,0
2927,20,85.03,1722.02,2,One year,Electronic check,Fiber,South,1,0,2,1,0,0
1870,19,71.74,1372.94,3,Two year,Credit card,DSL,East,0,1,2,0,2,0
693,52,77.75,3942.06,0,Month-to-month,Credit card,DSL,South,1,1,1,2,0,0
1071,20,70.43,1448.59,2,Two year,Mailed check,None,North,1,0,0,1,1,0
1464,66,91.87,6068.16,2,Month-to-month,Electronic check,DSL,North,0,1,2,2,1,0
4464,36,57.85,2100.05,1,Two year,Electronic check,DSL,North,0,1,0,0,0,0
4499,49,87.54,4210.57,1,Two year,Mailed check,Fiber,North,0,1,1,1,2,0
704,47,103.65,4917.27,0,Two year,Bank transfer,Fiber,West,0,0,0,2,1,0
1407,20,106.27,2139.49,2,Two year,Mailed check,Fiber,South,1,1,1,0,2,1
4636,49,101.37,5013.47,1,Month-to-month,Electronic check,Fiber,West,1,0,2,1,0,0
1244,36,65.72,2437.71,3,Month-to-month,Bank transfer,Fiber,North,1,0,2,1,0,0
3771,57,59.96,3392.07,0,Two year,Electronic check,None,South,1,0,1,1,2,0
3289,57,129.75,7373.06,2,Month-to-month,Electronic check,Fiber,North,0,1,2,2,1,0
1862,4,37.37,119.22,0,Two year,Mailed check,None,West,1,1,0,0,1,0
560,67,116.56,7749.15,0,Month-to-month,Electronic check,Fiber,West,1,1,2,2,1,0
4377,55,78.16,4290.1,0,One year,Mailed check,DSL,South,1,1,2,2,0,0
3265,55,71.11,3968.48,0,Month-to-month,Bank transfer,DSL,South,0,0,1,0,1,0
4053,4,55.66,197.86,0,Month-to-month,Mailed check,None,East,0,0,1,0,2,0
4620,2,105.13,227.55,0,Month-to-month,Bank transfer,DSL,East,1,0,0,2,2,1
1536,17,98.09,1616.92,0,Month-to-month,Electronic check,DSL,North,0,1,0,0,2,1
3350,61,85.78,5160.23,2,Month-to-month,Electronic check,Fiber,South,0,0,2,2,1,0
3346,0,89.13,90.61,1,One year,Credit card,Fiber,South,0,1,2,1,0,1
990,33,76.14,2524.57,1,One year,Credit card,Fiber,South,0,1,0,2,1,0
4645,53,69.49,3690.13,0,Month-to-month,Mailed check,DSL,North,0,0,0,2,2,0
1035,34,80.46,2714.87,1,Month-to-month,Mailed check,Fiber,South,1,1,0,0,1,1
1046,28,87.08,2417.33,1,Month-to-month,Electronic check,Fiber,East,0,1,1,0,1,1
2864,32,87.01,2676.55,0,Month-to-month,Credit card,DSL,East,1,1,2,2,1,0
1351,61,79.72,4795.9,2,One year,Bank transfer,DSL,North,0,0,1,2,1,0
3543,40,47.36,1864.55,1,Two year,Electronic check,DSL,East,0,0,2,1,1,1
1808,54,74.39,4042.23,1,Month-to-month,Mailed check,Fiber,North,1,1,1,1,2,0
1532,36,69.85,2602.23,1,Month-to-month,Mailed check,DSL,North,1,0,0,1,0,1
3686,22,65.07,1412.42,1,Month-to-month,Electronic check,DSL,North,1,1,2,1,1,0
1443,38,53.59,2056.19,0,Month-to-month,Bank transfer,DSL,North,1,1,1,2,1,0
2507,23,96.51,2160.09,2,Two year,Mailed check,Fiber,East,0,1,2,2,2,1
3022,8,60.86,487.4,0,One year,Electronic check,DSL,West,1,1,2,2,0,0
2324,18,70.69,1290.96,2,Month-to-month,Mailed check,DSL,North,0,1,1,2,1,0
4055,71,50.98,3617.03,1,Two year,Bank transfer,DSL,North,1,1,1,2,1,0
4825,26,97.23,2490.94,1,Month-to-month,Electronic check,Fiber,South,0,0,1,2,1,0
2465,47,63.19,3020.71,1,Month-to-month,Mailed check,Fiber,East,1,0,2,0,1,0
753,45,101.39,4614.84,1,Month-to-month,Bank transfer,Fiber,South,1,0,1,2,0,1
977,24,96.31,2291.96,2,Month-to-month,Bank transfer,Fiber,South,1,1,0,0,2,1
3058,66,79.0,5273.45,1,Month-to-month,Electronic check,Fiber,South,1,0,2,1,0,1
3823,51,65.36,3392.54,1,Month-to-month,Bank transfer,DSL,West,0,0,1,2,2,0
2552,17,66.65,1144.21,0,Month-to-month,Bank transfer,DSL,North,1,0,2,0,1,0
2533,68,69.92,4719.2,0,One year,Electronic check,DSL,North,1,0,2,1,2,1
543,10,79.63,783.01,2,Two year,Credit card,DSL,North,1,1,2,0,0,0
2036,41,102.67,4244.04,2,One year,Bank transfer,Fiber,West,1,0,1,2,1,1
1247,23,84.23,1960.23,1,One year,Mailed check,DSL,East,0,0,1,2,2,0
2886,53,64.93,3417.53,1,Month-to-month,Electronic check,Fiber,South,0,0,2,0,0,0
1016,9,99.59,939.46,1,Month-to-month,Electronic check,Fiber,North,0,0,2,1,0,0
3396,11,79.1,913.4,0,Two year,Credit card,None,West,0,1,1,1,2,0
1807,70,113.99,7983.58,1,Month-to-month,Credit card,Fiber,East,1,1,1,2,2,0
3222,13,89.53,1215.11,0,Two year,Bank transfer,Fiber,West,0,0,0,2,1,0
4347,61,42.19,2480.7,1,One year,Electronic check,DSL,West,0,1,0,2,1,0
4907,59,81.69,4760.63,0,Two year,Credit card,Fiber,East,0,1,1,0,0,0
4429,20,90.94,1736.76,1,Month-to-month,Bank transfer,DSL,South,1,0,1,1,2,0
3011,67,58.21,3855.04,3,Month-to-month,Mailed check,Fiber,West,0,1,0,0,1,1
2115,27,80.81,2139.5,1,Month-to-month,Bank transfer,Fiber,South,1,1,2,1,0,0
3892,48,89.26,4247.68,2,One year,Bank transfer,Fiber,East,1,0,2,0,1,0
243,58,84.05,4850.56,1,Month-to-month,Electronic check,DSL,North,0,0,1,1,1,0
3165,22,69.95,1565.67,2,One year,Electronic check,DSL,South,0,1,2,0,2,0
959,26,84.46,2243.54,2,Month-to-month,Bank transfer,Fiber,South,0,1,1,0,0,0
3829,40,43.41,1664.25,0,Two year,Electronic check,DSL,East,0,1,1,2,1,0
351,61,51.94,3172.25,0,One year,Mailed check,DSL,North,1,1,1,2,0,1
3118,48,56.47,2697.4,0,One year,Electronic check,None,North,1,0,2,0,1,0
2545,53,73.62,3951.87,0,Month-to-month,Credit card,DSL,East,1,1,2,0,0,0
3695,60,56.71,3388.43,2,One year,Bank transfer,DSL,South,1,1,0,0,1,0
291,70,62.19,4414.03,1,Two year,Electronic check,DSL,East,1,1,2,1,0,0
2056,42,86.53,3671.83,0,Month-to-month,Electronic check,Fiber,North,1,0,0,1,1,0
3572,65,100.38,6492.82,2,Month-to-month,Mailed check,DSL,East,1,0,2,2,1,0
1960,52,99.15,5104.84,1,One year,Mailed check,DSL,North,1,1,2,2,1,0
1619,53,60.84,3112.44,4,Two year,Electronic check,DSL,East,1,0,2,0,0,0
449,51,68.52,3533.75,1,Month-to-month,Credit card,DSL,West,1,1,1,2,0,0
63,22,110.1,2506.81,2,One year,Electronic check,Fiber,East,1,0,2,0,1,0
4821,48,68.54,3274.21,0,One year,Bank transfer,DSL,West,0,1,2,0,1,0
3810,57,80.12,4571.59,0,One year,Mailed check,None,East,0,0,0,2,1,1
2555,22,63.44,1424.33,0,Month-to-month,Bank transfer,None,North,1,1,2,0,1,0
3056,31,90.97,2806.15,1,Month-to-month,Credit card,DSL,North,1,1,2,1,2,0
1457,26,89.01,2292.0,1,Month-to-month,Credit card,DSL,West,1,1,2,2,1,0
1999,7,67.12,403.57,0,Two year,Mailed check,Fiber,North,0,1,1,0,1,0
4494,32,57.94,1802.08,1,Month-to-month,Credit card,Fiber,South,0,0,0,2,0,0
1,28,82.65,2251.48,0,One year,Electronic check,Fiber,South,1,1,0,1,0,0
1833,57,88.86,5059.04,2,Month-to-month,Electronic check,Fiber,North,1,1,0,2,0,0
3190,40,86.95,3498.19,3,Month-to-month,Bank transfer,Fiber,West,0,0,1,2,0,0
3044,61,79.72,4801.84,2,Month-to-month,Credit card,Fiber,South,1,0,2,2,1,0
130,67,71.24,4748.04,0,One year,Mailed check,DSL,South,0,1,2,1,2,0
2937,51,60.88,3104.01,2,Month-to-month,Electronic check,DSL,North,1,0,1,1,0,0
3472,28,101.06,2867.85,0,Month-to-month,Bank transfer,Fiber,West,1,0,2,0,1,1
2482,0,106.65,1.89,0,Month-to-month,Mailed check,Fiber,North,0,1,1,1,2,1
518,47,79.84,3706.63,1,One year,Electronic check,Fiber,East,0,1,2,1,1,0
3161,9,63.66,589.36,1,Two year,Electronic check,DSL,West,1,1,1,0,2,0
1977,56,75.25,4175.47,0,Month-to-month,Bank transfer,DSL,North,0,1,0,1,1,1
4685,15,103.29,1421.59,1,Two year,Electronic check,DSL,South,1,0,1,2,0,1
1673,21,83.06,1748.94,2,One year,Credit card,Fiber,North,1,1,1,1,2,1
4357,16,76.52,1193.87,0,Two year,Mailed check,DSL,North,1,0,2,0,1,0
1820,66,111.2,7386.48,0,One year,Mailed check,Fiber,East,1,1,2,2,1,0
4260,17,92.18,1629.59,1,Month-to-month,Credit card,Fiber,North,1,0,0,2,1,0
2572,30,61.29,1850.07,0,One year,Mailed check,None,North,0,1,0,0,2,0
3837,3,95.32,290.96,2,One year,Bank transfer,Fiber,North,0,0,2,0,1,0
2308,3,55.08,138.05,4,Month-to-month,Bank transfer,Fiber,West,0,1,2,0,0,0
2365,62,49.61,3035.23,1,One year,Electronic check,None,West,0,1,0,0,2,0
4047,59,51.04,2963.16,1,Month-to-month,Electronic check,None,East,0,0,1,1,2,0
914,46,88.49,4000.41,0,Two year,Electronic check,Fiber,East,1,1,2,0,2,0
4289,32,65.31,2070.94,4,Two year,Credit card,DSL,South,0,1,0,1,0,1
4301,55,51.77,2832.48,2,Month-to-month,Bank transfer,None,East,1,1,0,1,0,1
1584,50,78.61,3938.77,1,Month-to-month,Electronic check,DSL,West,1,1,2,0,1,0
3562,65,86.75,5748.76,2,Month-to-month,Electronic check,DSL,East,1,0,1,0,2,0
3870,56,72.63,3962.27,0,Month-to-month,Bank transfer,None,North,0,0,0,1,1,0
4586,68,74.68,5130.9,3,One year,Mailed check,DSL,East,0,1,0,1,1,0
3382,39,77.11,3050.15,3,Two year,Credit card,Fiber,North,0,1,1,0,0,0
1839,57,97.91,5472.34,1,One year,Mailed check,Fiber,South,1,0,2,0,2,0
3403,38,60.44,2249.31,1,Month-to-month,Credit card,DSL,North,0,0,2,0,2,0
2602,35,65.47,2240.06,3,One year,Mailed check,None,North,0,1,1,1,0,0
795,41,61.29,2533.63,0,Month-to-month,Bank transfer,DSL,South,0,0,1,1,1,1
1335,62,68.14,4135.33,2,Two year,Bank transfer,DSL,East,1,0,0,2,2,0
4638,2,108.33,256.76,1,One year,Bank transfer,Fiber,West,0,0,2,0,2,0
2707,40,91.36,3691.65,0,Two year,Electronic check,DSL,East,0,0,2,0,2,0
3334,59,28.17,1676.22,1,Month-to-month,Credit card,DSL,West,1,1,0,0,0,0
381,21,116.59,2359.0,1,One year,Electronic check,Fiber,South,0,0,2,2,0,0
371,65,76.07,4904.93,2,One year,Electronic check,DSL,West,0,1,1,1,1,0
1987,41,50.13,1997.54,0,Month-to-month,Credit card,DSL,North,0,0,0,0,0,0
1248,18,68.64,1210.99,1,Month-to-month,Mailed check,Fiber,North,1,1,0,1,1,1
4738,28,80.75,2236.99,1,Month-to-month,Electronic check,Fiber,West,1,0,1,2,2,1
1768,8,70.41,535.09,0,Month-to-month,Credit card,Fiber,East,0,0,2,2,0,0
1426,56,116.23,6634.43,2,Month-to-month,Electronic check,Fiber,North,0,1,1,1,2,0
285,49,78.7,3833.88,0,One year,Electronic check,DSL,North,1,0,1,2,1,0
191,14,55.5,715.65,1,Two year,Credit card,None,North,0,1,1,0,2,0
1322,40,60.43,2467.68,0,Month-to-month,Electronic check,DSL,East,0,0,0,0,1,0
256,44,77.89,3415.27,2,One year,Mailed check,DSL,North,1,0,1,2,2,0
4639,65,67.42,4391.48,1,Month-to-month,Credit card,DSL,South,1,1,1,0,0,0
2290,31,87.82,2701.02,1,Month-to-month,Electronic check,DSL,East,1,0,0,0,1,1
3793,21,41.42,764.07,0,Month-to-month,Electronic check,DSL,East,0,1,0,0,1,0
4547,23,85.12,1938.15,0,Two year,Bank transfer,Fiber,East,0,1,1,2,1,0
3517,20,60.01,1179.42,3,One year,Mailed check,DSL,East,0,0,1,1,2,0
1658,58,80.4,4611.99,1,Two year,Mailed check,Fiber,North,0,0,2,2,0,0
2022,54,47.57,2620.59,3,Month-to-month,Mailed check,DSL,North,1,1,2,1,2,0
3915,22,46.73,1029.02,1,Month-to-month,Credit card,None,West,1,1,0,2,1,0
4265,45,94.5,4233.12,1,One year,Electronic check,Fiber,North,0,1,2,2,0,0
732,57,23.94,1314.02,0,Month-to-month,Mailed check,DSL,East,1,0,1,0,1,0
4241,39,66.47,2650.31,1,One year,Electronic check,DSL,East,0,0,0,0,2,0
605,30,88.88,2730.35,4,Two year,Credit card,DSL,East,1,1,0,1,2,0
3170,4,58.85,226.16,0,One year,Electronic check,DSL,West,0,0,0,0,0,0
4502,67,50.62,3406.66,1,Month-to-month,Bank transfer,None,North,1,0,1,2,0,0
1663,7,73.0,453.6,0,One year,Electronic check,DSL,North,0,1,1,0,2,1
3862,53,70.4,3833.82,3,Month-to-month,Electronic check,Fiber,North,0,0,1,0,0,0
3626,40,91.36,3674.68,1,One year,Electronic check,Fiber,South,1,0,0,1,2,0
3941,23,91.97,2186.57,1,Month-to-month,Electronic check,Fiber,South,1,0,2,0,1,0
3136,42,52.8,2140.63,1,One year,Credit card,None,North,1,0,2,2,0,0
3036,9,96.59,842.86,2,One year,Mailed check,Fiber,North,1,0,0,2,1,1
996,1,87.83,87.99,1,Month-to-month,Electronic check,Fiber,East,1,1,2,0,2,0
33,19,97.84,1926.21,3,Month-to-month,Electronic check,Fiber,North,1,0,0,1,0,1
2444,26,75.49,2036.49,0,Month-to-month,Electronic check,DSL,East,0,1,0,0,2,0
462,60,115.27,6982.25,1,Month-to-month,Electronic check,Fiber,East,0,0,2,2,2,0
3128,6,79.14,413.46,3,Month-to-month,Bank transfer,Fiber,South,0,0,0,0,1,1
2378,52,92.29,4823.98,0,One year,Mailed check,Fiber,West,0,1,1,0,1,0
2410,47,103.45,4843.75,2,Two year,Electronic check,Fiber,East,1,0,2,0,1,0
2800,68,99.63,6729.08,2,One year,Electronic check,Fiber,West,0,0,1,2,1,0
1802,7,92.73,691.38,4,One year,Bank transfer,DSL,South,1,0,1,2,1,0
3191,5,61.67,283.85,0,Month-to-month,Bank transfer,DSL,West,0,1,0,2,0,0
4309,35,63.15,2274.73,3,Two year,Electronic check,DSL,East,1,1,1,0,0,0
1300,21,90.3,1885.07,1,Month-to-month,Mailed check,Fiber,South,0,0,1,1,0,0
1550,37,100.62,3649.44,1,Month-to-month,Electronic check,Fiber,South,1,1,1,2,0,1
545,57,43.15,2463.03,1,Month-to-month,Credit card,DSL,West,0,1,0,1,0,0
3885,58,75.3,4282.54,2,Two year,Credit card,Fiber,South,1,0,1,0,0,0
4250,28,77.09,2230.02,1,Two year,Bank transfer,DSL,North,0,0,0,1,2,0
3512,36,77.33,2833.03,1,One year,Credit card,DSL,East,1,1,2,1,2,0
2791,44,74.43,3288.94,1,Two year,Bank transfer,Fiber,West,1,0,0,0,2,0
4088,20,58.25,1118.61,2,One year,Bank transfer,DSL,East,0,0,1,2,2,0
4923,41,62.38,2477.07,1,Month-to-month,Credit card,DSL,West,1,1,1,0,2,0
3166,9,74.9,609.72,3,One year,Bank transfer,Fiber,North,1,1,0,0,0,1
989,2,86.04,164.5,0,Month-to-month,Mailed check,DSL,North,1,1,0,2,2,1
2967,31,100.62,3132.42,2,Month-to-month,Credit card,Fiber,West,1,0,1,0,2,0
3564,22,88.08,1887.78,2,Month-to-month,Electronic check,DSL,North,0,0,1,1,2,0
1009,20,68.08,1350.99,2,One year,Bank transfer,DSL,East,1,1,0,1,2,0
2213,43,84.07,3579.76,0,Two year,Bank transfer,Fiber,East,1,0,0,0,0,0
4257,25,70.85,1754.49,1,Month-to-month,Credit card,DSL,South,0,0,0,1,2,0
1747,28,60.83,1753.93,2,One year,Credit card,DSL,North,1,0,0,0,1,0
326,67,88.73,5912.61,0,One year,Electronic check,DSL,South,0,1,2,2,0,0
2203,43,91.01,3953.74,1,Two year,Electronic check,Fiber,East,1,0,2,1,2,0
817,47,82.02,3736.49,0,Two year,Electronic check,Fiber,South,1,1,2,0,0,0
1166,59,100.43,5913.53,0,Two year,Bank transfer,Fiber,North,0,0,1,2,0,0
3954,57,94.61,5373.73,2,One year,Mailed check,Fiber,North,0,1,2,0,1,0
2446,66,57.87,3813.69,0,One year,Bank transfer,DSL,South,0,0,1,1,1,0
541,19,76.5,1381.94,2,Two year,Mailed check,None,South,0,1,1,2,2,0
2315,4,68.69,283.32,0,Month-to-month,Electronic check,Fiber,East,0,1,0,0,0,0
154,11,75.31,949.68,0,One year,Electronic check,DSL,North,0,0,1,1,0,0
3555,5,30.23,135.57,1,Month-to-month,Bank transfer,None,West,1,0,0,0,1,0
2357,51,43.45,2176.56,0,Month-to-month,Bank transfer,None,East,1,0,1,0,2,0
1718,38,79.55,2967.39,1,One year,Bank transfer,Fiber,South,0,1,0,1,1,0
461,0,43.83,29.04,2,One year,Bank transfer,None,East,1,1,1,2,1,1
3045,18,81.04,1477.45,0,One year,Mailed check,None,West,1,1,2,0,1,0
120,44,64.27,2799.99,1,One year,Credit card,DSL,South,1,1,0,1,0,0
4220,9,60.48,607.56,1,One year,Electronic check,DSL,South,1,0,1,0,0,0
2568,56,78.51,4380.58,2,Month-to-month,Bank transfer,DSL,South,0,1,2,1,0,0
1492,54,77.02,4147.59,2,Two year,Bank transfer,DSL,North,1,1,2,2,1,0
2599,30,71.67,2110.72,3,Two year,Credit card,Fiber,North,0,1,0,2,0,0
2479,16,58.29,927.2,0,Month-to-month,Credit card,None,East,1,0,0,0,1,1
4722,6,72.94,479.49,2,Month-to-month,Mailed check,DSL,West,1,1,2,0,2,1
2540,8,76.76,640.12,1,Month-to-month,Electronic check,Fiber,West,0,1,0,1,1,0
658,31,92.21,2907.56,0,Month-to-month,Bank transfer,Fiber,West,1,0,0,0,1,0
1601,34,91.65,3245.65,0,Two year,Electronic check,Fiber,South,0,1,2,2,2,0
28,69,44.91,3056.19,1,Month-to-month,Electronic check,DSL,South,1,1,0,1,0,0
1002,3,74.04,225.4,3,Month-to-month,Electronic check,DSL,South,1,1,2,2,1,1
410,40,63.92,2570.65,2,Two year,Bank transfer,DSL,North,1,1,2,0,1,0
2158,20,57.96,1177.72,1,Month-to-month,Mailed check,Fiber,West,1,0,1,1,2,1
2171,5,80.71,467.32,0,Month-to-month,Credit card,Fiber,East,0,0,1,0,1,1
2653,9,99.21,894.73,0,Two year,Credit card,DSL,North,1,0,2,0,1,0
1293,47,49.16,2326.98,1,One year,Mailed check,DSL,South,0,0,0,0,1,0
1678,30,78.4,2250.06,0,Month-to-month,Mailed check,None,South,1,1,1,0,2,0
4454,28,64.32,1864.76,3,One year,Bank transfer,Fiber,North,0,0,0,0,2,0
639,66,80.46,5268.27,2,One year,Electronic check,Fiber,South,0,0,1,0,0,0
3324,61,58.45,3654.68,0,Two year,Mailed check,None,South,1,0,0,2,2,0
3629,8,65.88,539.59,1,One year,Credit card,Fiber,North,0,1,0,0,1,0
4254,61,55.67,3368.63,1,Month-to-month,Bank transfer,DSL,South,0,1,2,2,1,0
2855,66,77.51,5118.08,1,One year,Electronic check,None,East,0,0,0,1,0,0
4194,53,72.42,3806.77,1,Two year,Electronic check,Fiber,West,0,1,1,2,0,0
1575,28,106.72,2904.79,0,Month-to-month,Credit card,Fiber,West,0,0,2,2,1,0
2227,68,67.15,4539.12,2,One year,Electronic check,DSL,South,0,1,0,0,2,0
3079,3,74.76,203.52,3,One year,Mailed check,Fiber,North,0,1,1,1,0,1
4139,46,70.84,3294.47,1,One year,Electronic check,DSL,North,1,0,1,2,2,0
2680,12,90.8,1106.18,3,Month-to-month,Mailed check,Fiber,East,0,0,1,2,2,0
1137,62,102.87,6318.68,3,Month-to-month,Mailed check,Fiber,West,1,0,2,1,0,0
119,2,91.39,178.52,2,Month-to-month,Electronic check,Fiber,South,1,0,1,2,0,1
1770,42,83.27,3407.52,1,Two year,Electronic check,DSL,North,1,1,2,0,1,0
4652,52,92.76,4818.75,0,Two year,Bank transfer,DSL,South,1,0,1,0,2,0
3691,22,72.13,1639.12,0,Month-to-month,Credit card,DSL,South,0,1,2,1,1,0
2400,44,104.14,4564.16,1,One year,Bank transfer,Fiber,North,1,0,1,0,1,0
3071,2,76.83,109.69,1,Month-to-month,Credit card,Fiber,East,0,0,0,2,0,1
2219,17,70.14,1158.73,0,Two year,Electronic check,None,North,1,1,0,2,1,0
1372,4,95.67,394.4,1,Two year,Electronic check,DSL,East,0,0,1,0,0,0
1880,65,116.37,7546.53,1,One year,Electronic check,Fiber,East,0,1,1,1,0,0
4693,16,88.63,1411.66,0,One year,Bank transfer,Fiber,East,1,0,2,1,1,0
139,11,96.87,1125.6,1,One year,Electronic check,DSL,West,0,0,2,2,2,1
2031,21,84.68,1839.03,2,Month-to-month,Electronic check,DSL,East,0,1,1,2,1,0
3694,41,69.23,2806.37,1,Month-to-month,Electronic check,DSL,South,0,1,0,1,1,1
909,11,88.81,927.17,0,Month-to-month,Electronic check,Fiber,South,0,0,1,2,2,0
3853,13,85.86,1139.02,3,Month-to-month,Electronic check,DSL,East,0,1,1,2,0,1
4487,25,71.65,1800.69,1,One year,Bank transfer,DSL,East,1,0,0,2,1,0
583,36,55.73,2192.78,1,Month-to-month,Electronic check,Fiber,East,0,1,0,0,0,0
3953,56,30.71,1679.54,2,Two year,Electronic check,None,West,0,1,1,1,2,0
2839,40,95.37,3744.36,2,Month-to-month,Bank transfer,Fiber,South,0,1,2,0,1,1
4972,51,102.9,5263.94,5,Month-to-month,Electronic check,Fiber,West,0,1,2,0,2,0
4581,50,71.62,3512.22,0,One year,Bank transfer,Fiber,North,0,1,1,0,1,0
972,25,86.26,2222.11,3,Month-to-month,Electronic check,Fiber,East,1,1,0,2,0,1
1030,6,62.32,386.98,0,Month-to-month,Electronic check,None,South,1,0,0,2,1,0
136,47,63.32,2886.21,1,Month-to-month,Credit card,DSL,East,1,0,0,0,2,0
3931,57,77.57,4360.86,1,Month-to-month,Credit card,Fiber,West,0,0,0,1,2,0
748,8,77.11,625.22,1,Month-to-month,Mailed check,Fiber,East,0,1,0,1,2,0
3349,27,102.33,2729.82,1,One year,Electronic check,Fiber,North,0,0,0,2,1,1
4384,62,71.01,4477.65,4,Month-to-month,Mailed check,DSL,East,0,0,2,0,2,0
1276,35,77.49,2763.14,2,Month-to-month,Bank transfer,DSL,North,0,0,1,0,0,0
3877,6,66.1,328.92,1,Month-to-month,Mailed check,DSL,North,1,0,0,2,0,1
1103,25,87.56,2214.78,0,One year,Bank transfer,Fiber,South,0,1,0,2,2,0
309,2,99.33,161.72,0,Month-to-month,Electronic check,Fiber,East,1,1,2,1,1,1
2303,58,105.05,6126.13,1,Month-to-month,Mailed check,Fiber,East,0,1,1,2,0,0
487,10,83.38,802.74,0,Month-to-month,Mailed check,DSL,North,1,0,2,0,1,0
3048,44,94.38,4126.23,1,One year,Mailed check,Fiber,East,1,0,2,1,1,0
1941,32,103.64,3302.04,0,Month-to-month,Bank transfer,Fiber,West,0,0,0,1,1,0
538,68,83.43,5725.79,1,Month-to-month,Credit card,Fiber,North,0,0,2,0,2,0
941,10,80.05,861.94,1,Month-to-month,Bank transfer,Fiber,South,1,0,0,0,2,1
3391,7,66.4,518.44,2,Month-to-month,Bank transfer,Fiber,North,0,1,0,0,1,0
2360,42,54.34,2267.07,0,Month-to-month,Bank transfer,None,West,1,0,2,0,0,0
35,11,67.91,707.14,1,Month-to-month,Credit card,None,West,0,0,0,2,1,0
1282,42,78.27,3265.62,0,Month-to-month,Electronic check,Fiber,West,1,1,1,0,2,0
4406,2,81.9,244.44,0,One year,Credit card,Fiber,West,0,0,0,1,0,1
2369,50,107.57,5344.5,1,Month-to-month,Mailed check,Fiber,East,0,0,2,1,1,1
1720,3,57.07,231.33,3,Two year,Credit card,None,South,0,0,1,2,2,0
3339,63,66.66,4289.47,1,Month-to-month,Credit card,Fiber,West,0,1,0,0,1,0
1613,4,86.27,414.27,0,One year,Credit card,DSL,North,1,0,1,1,1,0
3333,38,74.36,2795.71,0,Month-to-month,Electronic check,Fiber,South,1,1,1,1,1,0
2660,4,84.36,399.58,0,Month-to-month,Credit card,DSL,North,0,0,1,0,1,0
3462,33,63.25,2068.16,3,One year,Bank transfer,Fiber,South,1,0,1,1,1,0
77,38,68.94,2607.61,0,Month-to-month,Credit card,Fiber,East,1,0,1,0,0,0
94,11,75.85,863.3,1,Month-to-month,Electronic check,Fiber,West,1,0,0,1,0,0
